%%LOLT2	CRKT2
43.891	56.067
43.891	56.067
44.174	56.634
44.174	56.067
44.457	55.784
44.457	56.351
44.457	56.351
44.741	56.351
44.741	56.351
45.024	56.067
45.024	56.351
45.307	56.067
45.307	55.784
45.59	56.067
45.873	56.351
45.873	56.351
46.156	56.351
46.44	56.351
46.723	56.351
46.723	56.917
47.006	56.917
47.289	56.917
47.289	56.634
47.289	57.483
47.572	56.917
47.855	56.917
47.855	57.483
47.855	57.483
47.855	58.05
48.139	57.766
48.139	57.766
47.855	58.05
47.855	57.766
47.855	58.05
47.855	58.05
47.855	58.05
47.855	58.05
47.572	58.616
47.572	58.616
47.572	58.616
47.289	58.899
47.289	58.899
47.006	58.616
46.723	58.899
46.723	58.899
46.723	58.899
46.44	59.182
46.44	58.899
46.156	59.465
45.873	59.182
45.873	58.899
45.59	58.899
45.59	58.899
45.307	58.899
45.307	58.899
45.307	58.616
45.024	58.899
44.741	58.616
44.741	58.899
44.741	58.333
44.457	58.333
44.457	58.333
44.457	58.05
44.457	58.05
44.174	57.766
44.174	57.766
43.891	57.766
43.891	57.766
43.891	57.483
43.608	57.766
43.608	56.634
43.608	56.917
43.608	57.483
43.608	56.917
43.608	56.634
43.608	56.917
43.608	56.917
43.325	56.351
43.325	56.351
43.325	56.634
43.325	56.351
43.325	56.351
43.325	56.351
43.325	56.067
43.325	56.067
43.325	55.784
43.325	55.501
43.325	55.501
43.608	55.218
43.608	55.218
43.608	55.218
43.608	55.218
43.608	55.218
43.325	55.784
43.325	55.218
43.325	55.218
43.325	55.218
43.325	55.218
43.325	54.935
43.325	55.218
43.325	55.218
43.325	54.935
43.325	54.368
43.325	53.802
43.325	53.802
43.325	53.802
43.325	54.085
43.325	53.802
43.325	53.802
43.042	53.802
43.042	53.802
43.042	54.085
43.042	53.519
42.758	53.802
42.758	53.802
42.758	53.802
42.758	53.802
42.758	53.802
42.475	53.802
42.475	53.802
42.475	53.519
42.475	53.519
42.475	53.236
42.192	53.236
42.192	53.236
42.192	53.236
42.192	53.519
42.192	53.236
42.192	53.236
42.192	52.952
42.192	52.952
42.192	52.669
42.192	52.952
42.192	52.952
42.192	52.952
42.192	52.669
42.192	52.669
42.192	52.669
42.475	52.669
42.758	52.669
42.758	52.669
43.608	52.669
43.891	52.669
44.741	52.669
45.307	52.669
46.156	52.669
46.723	52.952
47.572	52.669
48.705	52.669
50.121	52.952
51.253	52.952
52.386	52.952
53.236	53.519
53.519	53.236
53.802	53.236
54.085	53.519
54.085	53.236
54.085	53.802
54.368	53.802
54.085	54.368
54.085	54.652
54.085	55.218
54.085	55.784
53.802	56.351
53.519	56.634
53.236	57.483
52.669	57.766
52.669	58.333
52.386	58.899
52.103	59.182
51.82	59.749
51.82	60.032
51.537	60.032
51.537	60.032
51.253	60.032
51.253	60.315
51.253	60.598
50.97	60.881
50.97	60.598
50.97	60.598
50.97	60.598
50.97	60.598
50.97	59.749
51.253	60.315
51.537	60.315
51.253	60.315
51.537	60.315
51.82	60.315
52.103	60.598
52.103	60.881
52.669	60.598
52.669	60.032
53.519	60.315
53.519	60.315
54.085	60.315
54.652	60.881
56.067	61.164
60.598	62.58
65.978	62.58
71.642	62.863
78.154	62.58
84.101	63.147
89.764	63.43
95.145	63.713
99.675	63.996
104.206	64.846
107.604	66.545
110.719	67.96
112.984	70.509
114.683	71.642
115.533	73.341
116.382	75.606
117.515	77.871
120.063	80.986
122.329	83.818
126.01	86.65
130.541	89.481
136.487	91.747
143	95.145
150.079	97.693
158.008	98.826
165.937	100.525
174.998	103.073
183.776	105.339
192.555	108.17
202.465	109.303
211.527	112.418
221.155	115.533
230.216	118.081
239.56	122.046
248.056	125.16
255.701	130.257
264.196	136.487
272.125	141.867
278.921	148.097
286	154.893
294.495	160.557
300.159	166.786
308.654	174.432
314.317	183.776
319.98	192.838
325.644	199.067
331.307	206.43
336.97	214.359
342.634	223.42
348.297	230.499
353.961	238.711
356.792	245.507
362.456	255.418
368.119	262.78
370.951	270.709
376.614	277.505
379.446	286
385.109	291.663
387.941	297.327
390.772	302.99
393.604	308.654
399.267	314.317
402.099	319.98
404.931	325.644
407.763	331.307
410.594	334.139
413.426	339.802
416.258	345.465
421.921	348.297
424.753	353.961
427.584	356.792
430.416	362.456
433.248	365.287
433.248	370.951
436.079	373.782
438.911	376.614
441.743	379.446
444.574	385.109
444.574	387.941
447.406	390.772
450.238	393.604
453.07	396.436
453.07	402.099
455.901	404.931
455.901	404.931
458.733	407.763
461.565	410.594
461.565	413.426
464.396	416.258
467.228	419.089
467.228	421.921
470.06	424.753
470.06	427.584
472.891	430.416
472.891	430.416
475.723	433.248
475.723	436.079
478.555	436.079
478.555	438.911
481.386	441.743
481.386	444.574
484.218	444.574
484.218	447.406
487.05	447.406
487.05	450.238
489.881	450.238
489.881	453.07
492.713	455.901
495.545	455.901
495.545	458.733
495.545	458.733
498.376	461.565
498.376	461.565
501.208	464.396
501.208	464.396
504.04	467.228
504.04	467.228
506.872	467.228
506.872	470.06
509.703	470.06
509.703	470.06
512.535	472.891
512.535	472.891
512.535	475.723
515.367	475.723
515.367	475.723
518.198	478.555
518.198	478.555
521.03	478.555
521.03	481.386
523.862	481.386
523.862	484.218
523.862	484.218
526.693	484.218
526.693	484.218
529.525	487.05
532.357	487.05
532.357	487.05
532.357	487.05
535.188	489.881
535.188	489.881
535.188	489.881
538.02	489.881
540.852	489.881
538.02	492.713
540.852	492.713
540.852	492.713
543.683	492.713
543.683	492.713
546.515	492.713
546.515	492.713
546.515	495.545
549.347	495.545
549.347	495.545
552.178	495.545
552.178	495.545
555.01	495.545
555.01	498.376
555.01	495.545
557.842	498.376
557.842	498.376
560.674	498.376
560.674	498.376
563.505	501.208
563.505	501.208
563.505	501.208
566.337	501.208
566.337	501.208
569.169	504.04
572	504.04
572	504.04
572	504.04
574.832	506.872
574.832	506.872
577.664	506.872
577.664	506.872
577.664	506.872
580.495	509.703
583.327	509.703
583.327	512.535
586.159	512.535
586.159	512.535
588.99	512.535
588.99	512.535
591.822	515.367
594.654	515.367
594.654	515.367
594.654	518.198
597.485	518.198
600.317	518.198
600.317	518.198
603.149	521.03
603.149	521.03
605.98	521.03
608.812	523.862
608.812	523.862
611.644	523.862
614.476	526.693
614.476	526.693
617.307	526.693
617.307	529.525
620.139	529.525
622.971	529.525
622.971	532.357
625.802	532.357
628.634	532.357
628.634	535.188
631.466	535.188
631.466	538.02
634.297	538.02
637.129	538.02
637.129	540.852
639.961	540.852
642.792	540.852
642.792	540.852
645.624	543.683
645.624	543.683
648.456	546.515
651.287	546.515
651.287	546.515
654.119	549.347
654.119	549.347
656.951	549.347
659.782	549.347
659.782	552.178
662.614	552.178
662.614	555.01
665.446	555.01
668.278	557.842
668.278	557.842
671.109	557.842
671.109	560.674
673.941	560.674
673.941	560.674
676.773	563.505
679.604	563.505
679.604	563.505
679.604	566.337
682.436	566.337
685.268	566.337
685.268	569.169
685.268	569.169
688.099	572
688.099	572
690.931	572
690.931	572
693.763	574.832
693.763	574.832
693.763	577.664
693.763	577.664
696.594	577.664
696.594	580.495
696.594	580.495
699.426	580.495
699.426	583.327
699.426	583.327
702.258	583.327
705.089	586.159
713.584	588.99
719.248	588.99
724.911	594.654
730.575	600.317
736.238	603.149
736.238	608.812
739.07	614.476
741.901	617.307
741.901	622.971
744.733	625.802
744.733	631.466
744.733	634.297
747.565	639.961
747.565	642.792
747.565	648.456
747.565	651.287
747.565	654.119
747.565	656.951
747.565	659.782
744.733	662.614
747.565	665.446
744.733	668.278
744.733	668.278
744.733	671.109
741.901	673.941
741.901	673.941
739.07	676.773
739.07	676.773
736.238	679.604
736.238	679.604
733.406	682.436
733.406	682.436
730.575	682.436
727.743	685.268
727.743	685.268
724.911	685.268
724.911	682.436
722.08	685.268
722.08	685.268
719.248	685.268
719.248	685.268
716.416	685.268
713.584	682.436
710.753	682.436
710.753	682.436
707.921	679.604
707.921	679.604
705.089	679.604
702.258	676.773
699.426	676.773
699.426	673.941
696.594	673.941
693.763	673.941
693.763	671.109
690.931	671.109
688.099	668.278
688.099	668.278
685.268	665.446
682.436	665.446
682.436	665.446
679.604	662.614
679.604	662.614
676.773	659.782
673.941	659.782
673.941	656.951
671.109	656.951
671.109	656.951
668.278	654.119
665.446	654.119
665.446	651.287
662.614	651.287
659.782	648.456
659.782	648.456
656.951	645.624
656.951	645.624
654.119	642.792
651.287	642.792
651.287	642.792
648.456	639.961
648.456	639.961
645.624	637.129
645.624	637.129
645.624	637.129
642.792	634.297
642.792	634.297
639.961	631.466
639.961	631.466
637.129	628.634
637.129	628.634
637.129	628.634
634.297	625.802
634.297	625.802
631.466	625.802
631.466	622.971
631.466	622.971
628.634	622.971
628.634	620.139
628.634	620.139
625.802	619.1948333
625.802	617.307
622.971	614.476
622.971	614.476
622.971	611.644
620.139	611.644
620.139	611.644
620.139	608.812
617.307	608.812
617.307	608.812
617.307	605.98
617.307	605.98
614.476	603.149
614.476	603.149
614.476	603.149
611.644	600.317
611.644	600.317
611.644	600.317
611.644	597.485
611.644	597.485
608.812	594.654
608.812	594.654
608.812	591.822
608.812	591.822
608.812	591.822
605.98	591.822
605.98	588.99
603.149	588.99
603.149	588.99
603.149	586.159
603.149	586.159
603.149	583.327
603.149	583.327
603.149	583.327
603.149	580.495
603.149	580.495
603.149	580.9668333
603.149	580.495
603.149	577.664
603.149	577.664
603.149	577.664
600.317	574.832
600.317	574.832
600.317	574.832
603.149	572
600.317	572
603.149	572
603.149	569.169
603.149	569.169
600.317	569.169
603.149	566.337
603.149	566.337
603.149	566.337
603.149	566.337
603.149	563.505
603.149	563.505
603.149	563.505
603.149	563.505
603.149	563.505
605.98	560.674
605.98	560.674
605.98	560.674
605.98	557.842
605.98	557.842
605.98	557.842
608.812	557.842
608.812	557.842
608.812	557.842
608.812	557.842
611.644	555.01
611.644	557.842
611.644	555.01
611.644	555.01
611.644	555.01
614.476	555.01
614.476	555.01
614.476	555.01
617.307	555.01
617.307	555.01
617.307	555.01
617.307	555.01
617.307	555.01
620.139	555.01
620.139	555.01
620.139	555.01
620.139	555.01
622.971	555.01
622.971	555.01
625.802	555.01
625.802	555.01
625.802	555.01
625.802	557.842
625.802	555.01
628.634	557.842
628.634	557.842
631.466	557.842
631.466	557.842
631.466	557.842
631.466	557.842
637.129	557.842
642.792	560.674
648.456	563.505
651.287	566.337
654.119	569.169
659.782	572
662.614	574.832
665.446	577.664
668.278	580.495
671.109	583.327
673.941	588.99
676.773	594.654
679.604	600.317
682.436	603.149
685.268	608.812
688.099	611.644
688.099	614.476
688.099	620.139
690.931	622.971
690.931	625.802
690.931	628.634
693.763	631.466
693.763	634.297
693.763	637.129
696.594	639.961
696.594	642.792
696.594	645.624
696.594	645.624
699.426	648.456
699.426	651.287
699.426	654.119
699.426	654.119
699.426	656.951
699.426	659.782
699.426	659.782
699.426	662.614
699.426	665.446
699.426	665.446
699.426	668.278
699.426	671.109
699.426	671.109
699.426	671.109
699.426	671.109
699.426	673.941
699.426	673.941
699.426	673.941
699.426	673.941
696.594	673.941
699.426	673.941
696.594	673.941
696.594	673.941
696.594	671.109
696.594	671.109
696.594	671.109
696.594	668.278
696.594	668.278
696.594	668.278
693.763	665.446
696.594	665.446
696.594	665.446
693.763	662.614
693.763	662.614
693.763	662.614
693.763	659.782
693.763	659.782
690.931	659.782
690.931	656.951
693.763	656.951
690.931	656.951
690.931	654.119
690.931	654.119
690.931	654.119
688.099	654.119
688.099	651.287
688.099	651.287
688.099	651.287
688.099	651.287
688.099	651.287
688.099	651.287
685.268	648.456
688.099	648.456
685.268	648.456
685.268	648.456
685.268	648.456
685.268	648.456
682.436	648.456
682.436	648.456
682.436	645.624
682.436	645.624
682.436	645.624
679.604	645.624
682.436	645.624
679.604	645.624
682.436	642.792
676.773	642.792
676.773	642.792
676.773	642.792
676.773	642.792
673.941	642.792
673.941	642.792
673.941	642.792
673.941	642.792
673.941	639.961
671.109	639.961
671.109	639.961
671.109	639.961
671.109	639.961
668.278	637.129
668.278	637.129
668.278	637.129
665.446	637.129
665.446	637.129
665.446	634.297
665.446	634.297
662.614	634.297
662.614	634.297
662.614	634.297
662.614	634.297
659.782	631.466
659.782	631.466
656.951	631.466
659.782	631.466
659.782	628.634
656.951	628.634
656.951	628.634
654.119	628.634
654.119	625.802
656.951	625.802
654.119	625.802
654.119	625.802
654.119	622.971
651.287	622.971
651.287	622.971
648.456	622.971
648.456	620.139
648.456	620.139
648.456	620.139
645.624	617.307
645.624	617.307
645.624	617.307
645.624	614.476
642.792	614.476
642.792	614.476
645.624	614.476
642.792	611.644
642.792	611.644
642.792	608.812
639.961	608.812
639.961	608.812
639.961	608.812
639.961	605.98
639.961	605.98
639.961	603.149
637.129	603.149
639.961	603.149
637.129	603.149
637.129	600.317
637.129	600.317
637.129	597.485
637.129	597.485
637.129	597.485
637.129	594.654
637.129	594.654
637.129	594.654
634.297	591.822
637.129	591.822
634.297	591.822
634.297	591.822
634.297	588.99
634.297	588.99
637.129	588.99
634.297	586.159
637.129	586.159
634.297	586.159
634.297	586.159
637.129	586.159
634.297	583.327
634.297	583.327
637.129	583.327
637.129	583.327
637.129	583.327
637.129	580.495
637.129	580.495
637.129	580.495
639.961	580.495
637.129	580.495
637.129	580.495
637.129	580.495
639.961	580.495
637.129	577.664
637.129	577.664
637.129	577.664
639.961	577.664
639.961	577.664
639.961	577.664
639.961	577.664
639.961	577.664
639.961	577.664
639.961	577.664
639.961	577.664
642.792	577.664
642.792	577.664
642.792	577.664
642.792	577.664
642.792	577.664
642.792	577.664
642.792	577.664
645.624	577.664
642.792	577.664
645.624	577.664
645.624	577.664
645.624	577.664
645.624	577.664
645.624	577.664
645.624	577.664
645.624	577.664
645.624	577.664
648.456	577.664
648.456	577.664
648.456	577.664
648.456	577.664
648.456	577.664
648.456	577.664
648.456	577.664
648.456	577.664
648.456	577.664
648.456	577.664
651.287	577.664
651.287	577.664
651.287	577.664
651.287	577.664
651.287	577.664
651.287	577.664
651.287	580.495
651.287	580.495
651.287	580.495
651.287	580.495
651.287	580.495
651.287	580.495
651.287	580.495
651.287	580.495
651.287	580.495
651.287	580.495
651.287	580.495
651.287	580.495
648.456	580.495
651.287	580.495
648.456	580.495
648.456	580.495
648.456	580.495
648.456	580.495
648.456	580.495
648.456	580.495
648.456	580.495
648.456	580.495
648.456	580.495
645.624	580.495
645.624	580.495
645.624	580.495
645.624	580.495
645.624	580.495
645.624	580.495
645.624	580.495
642.792	580.495
642.792	580.495
639.961	580.495
639.961	580.495
639.961	580.495
639.961	580.495
639.961	580.495
639.961	577.664
637.129	577.664
637.129	577.664
637.129	577.664
637.129	577.664
634.297	577.664
634.297	577.664
634.297	577.664
631.466	577.664
631.466	577.664
631.466	577.664
628.634	574.832
628.634	574.832
628.634	574.832
625.802	574.832
625.802	574.832
625.802	574.832
625.802	574.832
625.802	574.832
622.971	574.832
620.139	574.832
620.139	572
620.139	572
620.139	572
617.307	572
617.307	572
614.476	572
614.476	572
614.476	572
614.476	569.169
611.644	569.169
611.644	569.169
611.644	569.169
608.812	569.169
608.812	566.337
608.812	566.337
605.98	566.337
605.98	566.337
603.149	566.337
603.149	566.337
603.149	563.505
603.149	563.505
600.317	563.505
600.317	563.505
600.317	563.505
597.485	560.674
597.485	560.674
594.654	560.674
597.485	560.674
594.654	557.842
594.654	557.842
591.822	557.842
591.822	557.842
591.822	557.842
591.822	555.01
591.822	555.01
588.99	555.01
588.99	555.01
588.99	555.01
588.99	552.178
586.159	552.178
586.159	552.178
586.159	552.178
586.159	549.347
586.159	549.347
583.327	549.347
583.327	549.347
583.327	549.347
583.327	549.347
580.495	546.515
580.495	546.515
580.495	546.515
580.495	546.515
580.495	546.515
580.495	546.515
580.495	543.683
580.495	543.683
577.664	543.683
577.664	543.683
577.664	543.683
577.664	543.683
577.664	540.852
577.664	543.683
577.664	540.852
577.664	540.852
577.664	540.852
577.664	540.852
577.664	540.852
577.664	540.852
577.664	538.02
577.664	538.02
577.664	538.02
577.664	538.02
577.664	538.02
577.664	538.02
577.664	538.02
577.664	538.02
577.664	538.02
577.664	535.188
574.832	535.188
577.664	535.188
577.664	535.188
577.664	535.188
577.664	535.188
577.664	535.188
577.664	535.188
577.664	535.188
577.664	535.188
577.664	535.188
577.664	535.188
577.664	535.188
577.664	532.357
577.664	532.357
577.664	532.357
577.664	535.188
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
574.832	532.357
577.664	532.357
577.664	532.357
577.664	532.357
577.664	532.357
574.832	532.357
574.832	532.357
574.832	532.357
574.832	532.357
574.832	532.357
574.832	532.357
574.832	532.357
574.832	532.357
574.832	532.357
574.832	532.357
574.832	532.357
574.832	532.357
572	532.357
572	532.357
572	532.357
572	532.357
572	532.357
572	532.357
572	532.357
569.169	532.357
569.169	529.525
569.169	529.525
569.169	532.357
569.169	529.525
566.337	529.525
566.337	529.525
566.337	529.525
566.337	529.525
566.337	529.525
563.505	529.525
563.505	529.525
563.505	529.525
